id,Source,Page_URL,Followers,Date,Time,Time Zone,Interactions,Post Type,Post_Message,Post_Link
"2127","United Muslims of America","Facebook.com/MuslimAmerica","215501","2017-01-20","15:33:01","GMT-0500 ","3584","Facebook","Well said brother Mike Tyson ...","https://www.facebook.com/MuslimAmerica/posts/1742360302747737"
"2128","United Muslims of America","Facebook.com/MuslimAmerica","217700","2017-01-23","10:30:00","GMT-0500 ","3574","Facebook","And we too stand with you brother, one country one family !!!","https://www.facebook.com/MuslimAmerica/posts/1744596442524123"
"2129","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-12-25","13:07:00","GMT-0500 ","3522","Facebook","Now this is how real Jews feel like ... Thanks brother..","https://www.facebook.com/MuslimAmerica/posts/1729620050688429"
"2130","United Muslims of America","Facebook.com/MuslimAmerica","215501","2017-01-20","13:04:02","GMT-0500 ","3492","Facebook","SubhanAllah, Don't be afraid, Allah with us!","https://www.facebook.com/MuslimAmerica/posts/1742360189414415"
"2131","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-07-14","15:16:00","GMT-0400 ","3488","Facebook","Terrorists don't know what is written in the Quran, and if they read it, they will stop being terrorists !!!","https://www.facebook.com/MuslimAmerica/posts/1636125793371189"
"2132","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-04-22","15:31:00","GMT-0400 ","3455","Facebook","Muslims are always the people of peace ... read the history and you will know how many times Muslims helped the Jews.","https://www.facebook.com/MuslimAmerica/posts/1594937497490019"
"2133","United Muslims of America","Facebook.com/MuslimAmerica","324743","2017-08-03","12:38:00","GMT-0400 ","3446","Facebook","Islam unites all races in one religion .. we are all the same in Islam.","https://www.facebook.com/MuslimAmerica/posts/1851151998535233"
"2134","United Muslims of America","Facebook.com/MuslimAmerica","263159","2017-03-26","13:16:00","GMT-0400 ","3444","Facebook","Please share and spread the world!","https://www.facebook.com/MuslimAmerica/posts/1779022552414845"
"2135","United Muslims of America","Facebook.com/MuslimAmerica","319685","2017-07-15","13:34:00","GMT-0400 ","3423","Facebook","True Muslims don't hate anyone, All we want is the best for everyone...","https://www.facebook.com/MuslimAmerica/posts/1839499223033844"
"2136","United Muslims of America","Facebook.com/MuslimAmerica","262602","2017-03-25","12:24:00","GMT-0400 ","3413","Facebook","Please write your opinion in a comment below...","https://www.facebook.com/MuslimAmerica/posts/1778025022514598"
"2137","United Muslims of America","Facebook.com/MuslimAmerica","319685","2017-07-15","16:34:00","GMT-0400 ","3407","Facebook","True story ;)","https://www.facebook.com/MuslimAmerica/posts/1839499369700496"
"2138","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-10-21","11:21:00","GMT-0400 ","3404","Facebook","May Allah bless you !","https://www.facebook.com/MuslimAmerica/posts/1691566017827166"
"2139","United Muslims of America","Facebook.com/MuslimAmerica","248380","2017-02-26","14:11:00","GMT-0500 ","3396","Facebook","Let this sink in for a while...","https://www.facebook.com/MuslimAmerica/posts/1761713800812387"
"2140","United Muslims of America","Facebook.com/MuslimAmerica","282485","2017-05-29","11:40:28","GMT-0400 ","3377","Facebook","Prime Minister Justin Trudeau says 'Ramadan Mubarak' 2017","https://www.facebook.com/MuslimAmerica/posts/1814332332217200"
"2141","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-09-15","14:10:00","GMT-0400 ","3376","Facebook","This is Islam teachings, This is true Islam !","https://www.facebook.com/MuslimAmerica/posts/1670891083227993"
"2142","United Muslims of America","Facebook.com/MuslimAmerica","245973","2017-02-23","12:22:00","GMT-0500 ","3367","Facebook","This is Islam teachings, This is true Islam !","https://www.facebook.com/MuslimAmerica/posts/1761707717479662"
"2143","United Muslims of America","Facebook.com/MuslimAmerica","245973","2017-02-23","09:39:02","GMT-0500 ","3358","Facebook","Alcohol and pork is against Christian beliefs too but some people just tend to ignore the things they don't agree with.","https://www.facebook.com/MuslimAmerica/posts/1761707417479692"
"2144","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-12-18","14:44:00","GMT-0500 ","3356","Facebook","This is Islam teachings, This is true Islam !","https://www.facebook.com/MuslimAmerica/posts/1724897607827340"
"2145","United Muslims of America","Facebook.com/MuslimAmerica","286750","2017-06-06","11:25:46","GMT-0400 ","3353","Facebook","MashaAllah ... May Allah bless you all in this holy month!","https://www.facebook.com/MuslimAmerica/posts/1818486248468475"
"2146","United Muslims of America","Facebook.com/MuslimAmerica","266144","2017-03-31","11:40:00","GMT-0400 ","3351","Facebook","Canada's Prime Minister is working with Muslims and has great things to say about #muslims in all seriousness","https://www.facebook.com/MuslimAmerica/posts/1782040602113040"
"2147","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-09-16","15:33:00","GMT-0400 ","3349","Facebook","Muslims just believe that God is one and Prophet Muhammad is just the final prophet from God... Share if you too believe so !","https://www.facebook.com/MuslimAmerica/posts/1670892876561147"
"2148","United Muslims of America","Facebook.com/MuslimAmerica","312182","2017-06-26","15:13:00","GMT-0400 ","3348","Facebook","More than 30,000 Muslims from around the world congregated at a farm in the United Kingdom for a three-day event protesting ISIS and religious extremism.","https://www.facebook.com/MuslimAmerica/posts/1829506997366400"
"2149","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-11-28","11:40:35","GMT-0500 ","3340","Facebook","Allah loves those who repent.","https://www.facebook.com/MuslimAmerica/posts/1713829628934138"
"2150","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-08-19","12:11:00","GMT-0400 ","3337","Facebook","This man is a former cop named Jim Stachowiak goes radical against #BlackLivesMatter #BLM and the Muslim Communities and openly calls for people to burn down the homes of African Americans and Muslims and to shoot people, including women and children. publicly saying that the killing of the Muslim Imam in #NewYork is just the beginning !! How has he not been charged? These are clear and obvious threats. WE DEMAND THE AUTHORITIES TO PUT HIM IN JAIL ! SHARE !","https://www.facebook.com/MuslimAmerica/posts/1656002344716867"
"2151","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-12-11","15:01:01","GMT-0500 ","3333","Facebook","Please share some truth with your friends .... Teach the world!","https://www.facebook.com/MuslimAmerica/posts/1721924198124681"
"2152","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-11-11","15:56:00","GMT-0500 ","3315","Facebook","Watch carfully Trump speaking about the middle east, and please please please write down your openion in a comment","https://www.facebook.com/MuslimAmerica/posts/1704808309836270"
"2153","United Muslims of America","Facebook.com/MuslimAmerica","313467","2017-06-29","14:48:00","GMT-0400 ","3313","Facebook","Yes, It's not happening to your children ... but that doesn't mean that it is not happening! Stop Bombong Syria!!!","https://www.facebook.com/MuslimAmerica/posts/1831353200515113"
"2154","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-07-24","11:14:00","GMT-0400 ","3312","Facebook","From New York City, Islam knows no colors :)","https://www.facebook.com/MuslimAmerica/posts/1641086032875165"
"2155","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-11-15","09:20:55","GMT-0500 ","3309","Facebook","Muslims will always be positive and effective everywhere...","https://www.facebook.com/MuslimAmerica/posts/1706869352963499"
"2156","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-09-03","16:11:00","GMT-0400 ","3295","Facebook","Such a shame the world doesn't understand.....","https://www.facebook.com/MuslimAmerica/posts/1663696753947426"
"2157","United Muslims of America","Facebook.com/MuslimAmerica","266377","2017-04-01","12:33:00","GMT-0400 ","3275","Facebook","From Spain with respect ...","https://www.facebook.com/MuslimAmerica/posts/1782042135446220"
"2158","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-10-11","15:34:00","GMT-0400 ","3259","Facebook","Share to ask our Non-Muslim friends !!!","https://www.facebook.com/MuslimAmerica/posts/1682647898718978"
"2159","United Muslims of America","Facebook.com/MuslimAmerica","318381","2017-07-10","14:46:00","GMT-0400 ","3246","Facebook","Maybe bcuz they were Muslims ?? Where y'all French flag filters now ????","https://www.facebook.com/MuslimAmerica/posts/1837870369863396"
"2160","United Muslims of America","Facebook.com/MuslimAmerica","324743","2017-08-03","13:38:00","GMT-0400 ","3242","Facebook","Just some Muslim patriots praying","https://www.facebook.com/MuslimAmerica/posts/1851152108535222"
"2161","United Muslims of America","Facebook.com/MuslimAmerica","246805","2017-02-24","12:32:02","GMT-0500 ","3232","Facebook","Please like and share .. let the whole world know the truth!!!!","https://www.facebook.com/MuslimAmerica/posts/1761710077479426"
"2162","United Muslims of America","Facebook.com/MuslimAmerica","305912","2017-06-19","12:22:00","GMT-0400 ","3222","Facebook","Double standards in its highest levels!","https://www.facebook.com/MuslimAmerica/posts/1825717391078694"
"2163","United Muslims of America","Facebook.com/MuslimAmerica","277097","2017-05-17","16:11:00","GMT-0400 ","3221","Facebook","Muslims are not terrorists, and terrorists are not Muslims. share if you agree.","https://www.facebook.com/MuslimAmerica/posts/1801028363547597"
"2164","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-10-17","12:07:01","GMT-0400 ","3217","Facebook","Like and Share if you believe we all should be united !","https://www.facebook.com/MuslimAmerica/posts/1685873065063128"
"2165","United Muslims of America","Facebook.com/MuslimAmerica","260245","2017-03-19","12:38:28","GMT-0400 ","3207","Facebook","And just like that, Adele ended Islamophobia. :D Follow us on Instagram:","https://www.facebook.com/MuslimAmerica/posts/1775168416133592"
"2166","United Muslims of America","Facebook.com/MuslimAmerica","254062","2017-03-06","09:14:00","GMT-0500 ","3189","Facebook","DON?T DISCRIMINATE !!!","https://www.facebook.com/MuslimAmerica/posts/1767624836887950"
"2167","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-12-14","10:20:01","GMT-0500 ","3188","Facebook","Because we all follow the same ONE GOD !!!","https://www.facebook.com/MuslimAmerica/posts/1723068561343578"
"2168","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-12-22","13:28:00","GMT-0500 ","3170","Facebook","Let's see how many likes for our brother in Islam Mike Tyson","https://www.facebook.com/MuslimAmerica/posts/1727880397529061"
"2169","United Muslims of America","Facebook.com/MuslimAmerica","310100","2017-06-22","11:14:00","GMT-0400 ","3159","Facebook","IN ISLAM, THERE IS NO DIFFERENCE BETWEEN BLACK AND WHITE, RICH OR POOR... WE ARE ALL THE SAME, KNEELING TO GOD ONLY!","https://www.facebook.com/MuslimAmerica/posts/1827168470933586"
"2170","United Muslims of America","Facebook.com/MuslimAmerica","216252","2017-01-21","15:22:00","GMT-0500 ","3158","Facebook","We are happy being Muslim, that's our belief and religion ....","https://www.facebook.com/MuslimAmerica/posts/1742361259414308"
"2171","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-10-11","12:02:00","GMT-0400 ","3154","Facebook","Islam is the religion of peace, share and educate others...","https://www.facebook.com/MuslimAmerica/posts/1682635658720202"
"2172","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-07-20","14:10:00","GMT-0400 ","3138","Facebook","We can end Islamophobia only by educating people that we are against terrorism too! let them know real Islam and Muslims and peaceful we are...","https://www.facebook.com/MuslimAmerica/posts/1639999889650446"
"2173","United Muslims of America","Facebook.com/MuslimAmerica","329000","2017-08-20","15:02:00","GMT-0400 ","3133","Facebook","While the world was suffering in the dark ages ... Muslims were building the basics of modern science and technologies we enjoy nowadays!","https://www.facebook.com/MuslimAmerica/posts/1857942247856208"
"2174","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-09-06","16:52:00","GMT-0400 ","3132","Facebook","Muslim police officer honored with traditional Islamic funeral in Austin. Hundreds of people came to pay tribute to fallen Austin Police Officer Amir Abdul-Khaliq, killed in the line of duty. Police Chief Art Acevedo says the 46-year-old Senior Police Officer was the best of the Austin Police Department. He died Sunday, after he was hit by a car while on his motorcycle escorting a funeral procession last Thursday. His service in the Marines and his 17 years in the department served as an example to all who knew him, including his fellow officers who describe him as devout and devoted to the city of Austin.","https://www.facebook.com/MuslimAmerica/posts/1665957877054647"
"2175","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-04-30","11:44:00","GMT-0400 ","3131","Facebook","Islam is a perfect religion .... if we do mistakes ... blame us ... not our religion !!!","https://www.facebook.com/MuslimAmerica/posts/1598148270502275"
"2176","United Muslims of America","Facebook.com/MuslimAmerica","325610","2017-08-06","11:46:00","GMT-0400 ","3123","Facebook","True facts","https://www.facebook.com/MuslimAmerica/posts/1851155775201522"
"2177","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-12-02","15:41:03","GMT-0500 ","3122","Facebook","Some people have to understand this...","https://www.facebook.com/MuslimAmerica/posts/1715538622096572"
"2178","United Muslims of America","Facebook.com/MuslimAmerica","0","2016-12-11","09:26:07","GMT-0500 ","3111","Facebook","SHARE! Please like and share .. let the whole world know the truth!!!!","https://www.facebook.com/MuslimAmerica/posts/1721901084793659"
"2179","United Muslims of America","Facebook.com/MuslimAmerica","222785","2017-01-31","15:11:00","GMT-0500 ","3109","Facebook","Muslims make America great too!","https://www.facebook.com/MuslimAmerica/posts/1749220302061737"
